,Title,Pub_name,DOI,Cover_Date,URL,Link,Main_URL
588,"Recent advances in photocatalytic nanomaterials for environmental remediation: Strategies, mechanisms, and future directions",Chemosphere,10.1016/j.chemosphere.2024.143142,2024-09-30,https://api.elsevier.com/content/article/pii/S0045653524020393,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2024.143142?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653524020393
589,"Preparation, characterization and photocatalysis performances of superparamagnetic MgFe<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>4</ce:inf>@CeO<ce:inf loc=post>2</ce:inf> nanocomposites: Synthesized via an easy and green sol–gel method",Journal of Rare Earths,10.1016/j.jre.2024.03.006,2024-03-12,https://api.elsevier.com/content/article/pii/S1002072124000735,https://api.elsevier.com/content/article/doi/10.1016/j.jre.2024.03.006?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1002072124000735
590,Production of ZnO-CoO<ce:inf loc=post>x</ce:inf>-CeO<ce:inf loc=post>2</ce:inf> nanocomposites and their dye removal performance from wastewater by adsorption-photocatalysis,Journal of Molecular Liquids,10.1016/j.molliq.2022.119924,2022-10-15,https://api.elsevier.com/content/article/pii/S0167732222014623,https://api.elsevier.com/content/article/doi/10.1016/j.molliq.2022.119924?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167732222014623
591,Conformal coating of CdS onto flexible enokitake-like standing gold nanowire arrays for omnidirectional low-light-intensity photocatalysis,Nano Energy,10.1016/j.nanoen.2023.108227,2023-04-30,https://api.elsevier.com/content/article/pii/S2211285523000630,https://api.elsevier.com/content/article/doi/10.1016/j.nanoen.2023.108227?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2211285523000630
592,Prussian blue-conjugated ZnO nanoparticles for near-infrared light-responsive photocatalysis,Materials Today Energy,10.1016/j.mtener.2021.100895,2022-01-31,https://api.elsevier.com/content/article/pii/S2468606921002604,https://api.elsevier.com/content/article/doi/10.1016/j.mtener.2021.100895?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2468606921002604
593,Stirring effect of CuS deposition over cotton thread for photocatalysis and electrical application,Chemical Physics Impact,10.1016/j.chphi.2023.100377,2023-12-31,https://api.elsevier.com/content/article/pii/S2667022423002165,https://api.elsevier.com/content/article/doi/10.1016/j.chphi.2023.100377?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2667022423002165
594,Roles of polysaccharides-based nanomaterials in food preservation and extension of shelf-life of food products: A review,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2023.126381,2023-12-01,https://api.elsevier.com/content/article/pii/S0141813023032774,https://api.elsevier.com/content/article/doi/10.1016/j.ijbiomac.2023.126381?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0141813023032774
595,Chapter 9: Photocatalytic nanomaterials and their application in tannery wastewater treatment,Development in Wastewater Treatment Research and Processes,10.1016/B978-0-323-95656-7.00012-9,2024-12-31,https://api.elsevier.com/content/article/pii/B9780323956567000129,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-95656-7.00012-9?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323956567000129
596,Enhanced machine learning for nanomaterial identification of photo thermal hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2023.07.128,2024-01-02,https://api.elsevier.com/content/article/pii/S0360319923035656,https://api.elsevier.com/content/article/doi/10.1016/j.ijhydene.2023.07.128?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0360319923035656
597,Copper-Nickel-Oxide Nanomaterial for Photoelectrochemical Hydrogen Evolution and Photocatalytic Degradation of Volatile Organic Compounds,Materials Research Bulletin,10.1016/j.materresbull.2021.111418,2021-10-31,https://api.elsevier.com/content/article/pii/S0025540821002154,https://api.elsevier.com/content/article/doi/10.1016/j.materresbull.2021.111418?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0025540821002154
598,"Confined iron-based nanomaterials for water decontamination: Fundamentals, applications, and challenges",Fundamental Research,10.1016/j.fmre.2023.07.011,2023-11-10,https://api.elsevier.com/content/article/pii/S2667325823002868,https://api.elsevier.com/content/article/doi/10.1016/j.fmre.2023.07.011?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2667325823002868
599,"Design of nanomaterials for the removal of per- and poly-fluoroalkyl substances (PFAS) in water: Strategies, mechanisms, challenges, and opportunities",Science of The Total Environment,10.1016/j.scitotenv.2022.154939,2022-07-20,https://api.elsevier.com/content/article/pii/S0048969722020320,https://api.elsevier.com/content/article/doi/10.1016/j.scitotenv.2022.154939?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0048969722020320
600,"Gd(OH)<ce:inf loc=post>3</ce:inf> and Gd(OH)<ce:inf loc=post>3</ce:inf>-based heterostructures: Synthesis and their photocatalytic, drug delivery, contrast agents, and toxicity studies",Journal of Rare Earths,10.1016/j.jre.2024.07.012,2024-07-18,https://api.elsevier.com/content/article/pii/S1002072124002394,https://api.elsevier.com/content/article/doi/10.1016/j.jre.2024.07.012?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1002072124002394
601,"Defect engineering in nanomaterials: Impact, challenges, and applications",Smart Materials in Manufacturing,10.1016/j.smmf.2024.100052,2024-12-31,https://api.elsevier.com/content/article/pii/S2772810224000096,https://api.elsevier.com/content/article/doi/10.1016/j.smmf.2024.100052?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2772810224000096
602,Highly efficient solar-light-driven self-floatable WO<ce:inf loc=post>2.72</ce:inf>@Fe<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>4</ce:inf> immobilized cellulose nanofiber aerogel/polypropylene Janus membrane for interfacial photocatalysis,Journal of Photochemistry and Photobiology A: Chemistry,10.1016/j.jphotochem.2022.114525,2023-04-01,https://api.elsevier.com/content/article/pii/S1010603022007481,https://api.elsevier.com/content/article/doi/10.1016/j.jphotochem.2022.114525?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1010603022007481
603,Molybdenum disulfide: A nanomaterial that is paving the way toward a sustainable future,Materials Today Sustainability,10.1016/j.mtsust.2023.100659,2024-03-31,https://api.elsevier.com/content/article/pii/S2589234723003469,https://api.elsevier.com/content/article/doi/10.1016/j.mtsust.2023.100659?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2589234723003469
604,Barium-doped ceria-fabricated graphitic carbon nitride (BDC/g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf>) nanomaterial as improved photocatalyst for efficient vitiation of organic dyes from industrial effluents,Inorganic Chemistry Communications,10.1016/j.inoche.2023.111830,2024-01-31,https://api.elsevier.com/content/article/pii/S1387700323014429,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2023.111830?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700323014429
605,2D nanomaterial for microplastic Removal: A critical review,Chemical Engineering Journal,10.1016/j.cej.2024.152451,2024-07-15,https://api.elsevier.com/content/article/pii/S138589472403938X,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2024.152451?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S138589472403938X
606,Biological uses of nanomaterials within the safe handling and toxic effects: (Brain as a model),Advances in Redox Research,10.1016/j.arres.2024.100105,2024-08-31,https://api.elsevier.com/content/article/pii/S2667137924000122,https://api.elsevier.com/content/article/doi/10.1016/j.arres.2024.100105?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2667137924000122
607,Chapter 6: Newer preparation methods relating to smart nanomaterial solutions and environmental science,Smart Nanomaterials for Environmental Applications,10.1016/B978-0-443-21794-4.00031-4,2025-12-31,https://api.elsevier.com/content/article/pii/B9780443217944000314,https://api.elsevier.com/content/article/doi/10.1016/B978-0-443-21794-4.00031-4?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780443217944000314
608,Graphene-based nanomaterials for adsorption of iodinated X-ray contrast media from contaminated water: A comparative study,Chemosphere,10.1016/j.chemosphere.2024.142915,2024-09-30,https://api.elsevier.com/content/article/pii/S0045653524018095,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2024.142915?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653524018095
609,28: Heterogeneous photocatalysis by organic materials: from fundamental to applications,Current Developments in Photocatalysis and Photocatalytic Materials,10.1016/B978-0-12-819000-5.00028-X,2020-12-31,https://api.elsevier.com/content/article/pii/B978012819000500028X,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-819000-5.00028-X?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B978012819000500028X
610,Sandwich-type absorber for synergistically enhanced solar water evaporation and photocatalysis,Journal of Environmental Chemical Engineering,10.1016/j.jece.2022.108173,2022-08-31,https://api.elsevier.com/content/article/pii/S2213343722010466,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2022.108173?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343722010466
611,"ZnO nanostructures – Future frontiers in photocatalysis, solar cells, sensing, supercapacitor, fingerprint technologies, toxicity, and clinical diagnostics",Coordination Chemistry Reviews,10.1016/j.ccr.2024.215942,2024-09-15,https://api.elsevier.com/content/article/pii/S0010854524002881,https://api.elsevier.com/content/article/doi/10.1016/j.ccr.2024.215942?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0010854524002881
612,W<ce:inf loc=post>18</ce:inf>O<ce:inf loc=post>49</ce:inf>-based photocatalyst: Enhanced strategies for photocatalysis employment,Separation and Purification Technology,10.1016/j.seppur.2023.124028,2023-08-15,https://api.elsevier.com/content/article/pii/S138358662300936X,https://api.elsevier.com/content/article/doi/10.1016/j.seppur.2023.124028?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S138358662300936X
613,Recent advances in Metal Organic Framework (MOF)-based hierarchical composites for water treatment by adsorptional photocatalysis: A review,Environmental Research,10.1016/j.envres.2023.115349,2023-04-01,https://api.elsevier.com/content/article/pii/S001393512300141X,https://api.elsevier.com/content/article/doi/10.1016/j.envres.2023.115349?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S001393512300141X
614,"A review on mechanism, applications and influencing factors of carbon quantum dots based photocatalysis",Ceramics International,10.1016/j.ceramint.2022.10.116,2022-12-15,https://api.elsevier.com/content/article/pii/S0272884222036975,https://api.elsevier.com/content/article/doi/10.1016/j.ceramint.2022.10.116?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0272884222036975
615,Hot injection synthesis of CuS decorated CdS and ZnS nanomaterials from metal thiosemicarbazone complexes as single source precursors: Application in the photocatalytic degradation of methylene blue,Inorganic Chemistry Communications,10.1016/j.inoche.2024.112650,2024-08-31,https://api.elsevier.com/content/article/pii/S1387700324006336,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2024.112650?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700324006336
616,Elucidation of the photocatalytic degradation mechanism of an azo dye under visible light in the presence of cobalt doped TiO<ce:inf loc=post>2</ce:inf> nanomaterials,Chemosphere,10.1016/j.chemosphere.2020.128931,2021-03-31,https://api.elsevier.com/content/article/pii/S0045653520331283,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2020.128931?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653520331283
617,Nanoflakes of zinc oxide:cobalt oxide composites by pulsed laser fragmentation for visible light photocatalysis,Applied Surface Science,10.1016/j.apsusc.2019.144223,2020-01-31,https://api.elsevier.com/content/article/pii/S0169433219330399,https://api.elsevier.com/content/article/doi/10.1016/j.apsusc.2019.144223?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0169433219330399
618,Progress in the development of photoactivated materials for smart and active food packaging: Photoluminescence and photocatalysis approaches,Chemical Engineering Journal,10.1016/j.cej.2021.134301,2022-03-15,https://api.elsevier.com/content/article/pii/S1385894721058733,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2021.134301?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894721058733
619,Chapter 1: Introduction of photocatalysis and photocatalysts,Theoretical Concepts of Photocatalysis,10.1016/B978-0-323-95191-3.00005-5,2023-12-31,https://api.elsevier.com/content/article/pii/B9780323951913000055,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-95191-3.00005-5?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323951913000055
620,Earth metal doped metal oxide nanomaterials as a potential candidate for energy conversion,Ceramics International,10.1016/j.ceramint.2024.06.062,2024-09-15,https://api.elsevier.com/content/article/pii/S0272884224024672,https://api.elsevier.com/content/article/doi/10.1016/j.ceramint.2024.06.062?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0272884224024672
621,Application of nanomaterials with sulfur vacancy for enhanced cancer theranostics,Nano TransMed,10.1016/j.ntm.2023.100007,2023-09-30,https://api.elsevier.com/content/article/pii/S2790676023000079,https://api.elsevier.com/content/article/doi/10.1016/j.ntm.2023.100007?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2790676023000079
